DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
1.00,55.00,2139.00,DL,10397,ATL,14771,SFO,8
1.00,55.00,2268.00,GL,14679,SAN,11697,FLL,8
1.00,55.00,2318.00,CO,12954,LGB,10821,BWI,8
1.00,55.00,2446.00,DL,14679,SAN,12478,JFK,6
1.00,55.00,2518.00,CO,14112,PIE,10559,BFI,5
1.00,55.00,2518.00,SY,13487,MSP,10299,ANC,9
1.00,55.00,2569.00,CO,12953,LGA,13796,OAK,9
1.00,55.00,2596.00,SY,10540,BED,12892,LAX,6
1.00,56.00,0.00,SY,13487,MSP,13487,MSP,10
1.00,56.00,0.00,YX,11433,DTW,11433,DTW,7
1.00,56.00,0.00,YX,13871,OMA,13871,OMA,4
1.00,56.00,12.00,CO,11259,DAL,11298,DFW,9
1.00,56.00,18.00,AS,10800,BUR,12892,LAX,1
1.00,56.00,18.00,WN,12892,LAX,10800,BUR,12
1.00,56.00,29.00,WN,14831,SJC,13796,OAK,3
1.00,56.00,56.00,EV,11721,FNT,11433,DTW,7
1.00,56.00,74.00,XJ,12884,LAN,11433,DTW,12
1.00,56.00,76.00,0JQ,14492,RDU,12390,ISO,4
1.00,56.00,76.00,FCQ,12390,ISO,14492,RDU,6
1.00,56.00,76.00,G4,14492,RDU,12390,ISO,10
1.00,56.00,81.00,CO,14100,PHL,11618,EWR,4
1.00,56.00,82.00,YX,10135,ABE,12953,LGA,9
1.00,56.00,84.00,G7,14696,SBN,13930,ORD,6
1.00,56.00,85.00,SY,13487,MSP,11471,EAU,5
1.00,56.00,89.00,MQ,10155,ACT,11298,DFW,2
1.00,56.00,90.00,US,10821,BWI,14100,PHL,9
1.00,56.00,91.00,EV,11986,GRR,11721,FNT,7
1.00,56.00,93.00,G4,14679,SAN,12954,LGB,6
1.00,56.00,94.00,YX,14524,RIC,11278,DCA,5
1.00,56.00,95.00,CO,11433,DTW,11042,CLE,9
1.00,56.00,98.00,UA,11193,CVG,12339,IND,6
1.00,56.00,105.00,G4,14122,PIT,11042,CLE,2
1.00,56.00,106.00,EV,10980,CHA,10397,ATL,11
1.00,56.00,109.00,DL,12892,LAX,14679,SAN,12
1.00,56.00,109.00,DL,12892,LAX,14679,SAN,12
1.00,56.00,109.00,MQ,13485,MSN,13930,ORD,7
1.00,56.00,109.00,UA,12892,LAX,14679,SAN,12
1.00,56.00,111.00,WN,12339,IND,14730,SDF,10
1.00,56.00,132.00,G4,12278,ICT,15370,TUL,9
1.00,56.00,135.00,OO,12012,GUC,12094,HDN,7
1.00,56.00,140.00,OH,11057,CLT,10208,AGS,12
1.00,56.00,144.00,G4,13061,LRD,12206,HRL,8
1.00,56.00,151.00,DL,10693,BNA,14730,SDF,8
1.00,56.00,152.00,CO,13198,MCI,13871,OMA,4
1.00,56.00,153.00,AS,15841,WRG,12523,JNU,3
1.00,56.00,153.00,MQ,11996,GSP,10397,ATL,7
1.00,56.00,155.00,OH (1),11066,CMH,11433,DTW,4
1.00,56.00,157.00,DL,13230,MDT,12953,LGA,2
1.00,56.00,172.00,SY,14252,PSC,14747,SEA,11
1.00,56.00,174.00,OO,13930,ORD,11977,GRB,7
1.00,56.00,175.00,CP (2),13851,OKC,11298,DFW,6
1.00,56.00,179.00,OO,13930,ORD,12884,LAN,7
1.00,56.00,183.00,AS,13873,OME,13970,OTZ,6
1.00,56.00,183.00,CP (2),12264,IAD,14122,PIT,11
1.00,56.00,185.00,CO,12953,LGA,10821,BWI,7
1.00,56.00,187.00,XP,10627,BIS,11637,FAR,10
1.00,56.00,190.00,US,10423,AUS,11298,DFW,3
1.00,56.00,209.00,OO,10713,BOI,12280,IDA,12
1.00,56.00,211.00,WN,10599,BHM,12448,JAN,2
1.00,56.00,212.00,OO,11292,DEN,11921,GJT,4
1.00,56.00,221.00,OH,11146,CRW,11057,CLT,1
1.00,56.00,223.00,WN,12889,LAS,10800,BUR,4
1.00,56.00,227.00,EV,10397,ATL,11057,CLT,3
1.00,56.00,228.00,MQ,13487,MSP,13485,MSN,7
1.00,56.00,228.00,QX,14489,RDM,14747,SEA,12
1.00,56.00,232.00,AA,14683,SAT,13256,MFE,7
1.00,56.00,234.00,SY,14747,SEA,11603,EUG,9
1.00,56.00,238.00,WN,14307,PVD,14100,PHL,8
1.00,56.00,250.00,EV,10397,ATL,15624,VPS,2
1.00,56.00,256.00,UA,14122,PIT,11193,CVG,5
1.00,56.00,258.00,SLQ,13577,MYR,14574,ROA,11
1.00,56.00,258.00,SLQ,14574,ROA,13577,MYR,11
1.00,56.00,259.00,OH (1),10994,CHS,10397,ATL,1
1.00,56.00,264.00,DL,13930,ORD,11193,CVG,8
1.00,56.00,264.00,UA,11193,CVG,13930,ORD,4
1.00,56.00,267.00,09Q,14122,PIT,14100,PHL,6
1.00,56.00,267.00,DL,14100,PHL,14122,PIT,10
1.00,56.00,274.00,SY,13367,MLI,13487,MSP,4
1.00,56.00,274.00,SY,13487,MSP,13367,MLI,4
1.00,56.00,279.00,US,10792,BUF,14100,PHL,2
1.00,56.00,280.00,S5,11109,COS,10140,ABQ,8
1.00,56.00,280.00,US,10721,BOS,14100,PHL,9
1.00,56.00,280.00,WN,14100,PHL,10721,BOS,9
1.00,56.00,282.00,DL,13487,MSP,13871,OMA,8
1.00,56.00,282.00,DL,13871,OMA,13487,MSP,4
1.00,56.00,284.00,DL,13487,MSP,11898,GFK,5
1.00,56.00,296.00,WN,11066,CMH,10792,BUF,4
1.00,56.00,301.00,OH (1),10792,BUF,12478,JFK,5
1.00,56.00,302.00,U7,13485,MSN,16091,YIP,2
1.00,56.00,302.00,U7,16091,YIP,13485,MSN,2
1.00,56.00,304.00,AA,12992,LIT,11298,DFW,12
1.00,56.00,306.00,DL,14730,SDF,11433,DTW,8
1.00,56.00,307.00,AA,15016,STL,11193,CVG,5
1.00,56.00,307.00,XJ,11193,CVG,15016,STL,12
1.00,56.00,313.00,EV,14524,RIC,12197,HPN,9
1.00,56.00,314.00,CO,10821,BWI,11042,CLE,7
1.00,56.00,317.00,CP (2),13577,MYR,10397,ATL,9
1.00,56.00,318.00,OH (1),11193,CVG,13342,MKE,10
1.00,56.00,320.00,OO,11122,CPR,14869,SLC,6
1.00,56.00,321.00,S5,12264,IAD,11057,CLT,10
1.00,56.00,321.00,WN,10140,ABQ,15376,TUS,9
1.00,56.00,329.00,YX,10693,BNA,11057,CLT,1
1.00,56.00,331.00,YX,11278,DCA,11057,CLT,12
1.00,56.00,334.00,OO,13487,MSP,13930,ORD,8
1.00,56.00,334.00,OO,13930,ORD,13487,MSP,6
1.00,56.00,336.00,S5,11066,CMH,10821,BWI,11
1.00,56.00,337.00,OO,14771,SFO,12892,LAX,4
1.00,56.00,344.00,YX,13931,ORF,10868,CAE,9
1.00,56.00,349.00,F9,10140,ABQ,11292,DEN,8
1.00,56.00,349.00,OH (1),13495,MSY,13244,MEM,9
1.00,56.00,353.00,CO,13796,OAK,12954,LGB,8
1.00,56.00,362.00,AS,13796,OAK,13891,ONT,9
1.00,56.00,363.00,MQ,15919,XNA,10155,ACT,2
1.00,56.00,364.00,MQ,11298,DFW,14783,SGF,1
1.00,56.00,365.00,WN,12451,JAX,10599,BHM,8
1.00,56.00,368.00,G7,12264,IAD,11267,DAY,11
1.00,56.00,368.00,OO,12889,LAS,14869,SLC,6
1.00,56.00,369.00,WN,10800,BUR,14107,PHX,6
1.00,56.00,370.00,B6,10821,BWI,10721,BOS,3
1.00,56.00,370.00,DL,10821,BWI,10721,BOS,4
1.00,56.00,371.00,UA,13796,OAK,14908,SNA,9
1.00,56.00,373.00,EV,10397,ATL,11193,CVG,6
1.00,56.00,390.00,DL,14869,SLC,11292,DEN,12
1.00,56.00,390.00,OH (1),14492,RDU,11193,CVG,9
1.00,56.00,390.00,QX,12892,LAX,14570,RNO,7
1.00,56.00,393.00,OH (1),13487,MSP,13198,MCI,12
1.00,56.00,399.00,US,11278,DCA,10721,BOS,8
1.00,56.00,405.00,GL,11433,DTW,11278,DCA,6
1.00,56.00,410.00,MQ,11109,COS,14869,SLC,12
1.00,56.00,427.00,DL,10821,BWI,14275,PTK,8
1.00,56.00,430.00,EV,11193,CVG,10821,BWI,11
1.00,56.00,430.00,OH (1),11193,CVG,10821,BWI,9
1.00,56.00,436.00,G4,15502,UTM,12266,IAH,11
1.00,56.00,441.00,YX,10994,CHS,12264,IAD,9
1.00,56.00,445.00,G4,10431,AVL,15502,UTM,1
1.00,56.00,446.00,09Q,13796,OAK,14679,SAN,5
1.00,56.00,447.00,GL,14771,SFO,14679,SAN,5
1.00,56.00,448.00,AA,13495,MSY,11298,DFW,2
1.00,56.00,449.00,XJ,13433,MOT,13487,MSP,3
1.00,56.00,451.00,G4,10140,ABQ,10590,IFP,12
1.00,56.00,453.00,9E,10397,ATL,12992,LIT,4
1.00,56.00,453.00,CP (2),14100,PHL,11433,DTW,11
1.00,56.00,453.00,OH (1),11433,DTW,14100,PHL,12
1.00,56.00,453.00,U5,14100,PHL,11433,DTW,1
1.00,56.00,460.00,DL,11298,DFW,13198,MCI,8
1.00,56.00,462.00,OO,13930,ORD,11775,FSD,3
1.00,56.00,466.00,OO,13029,LNK,13930,ORD,1
1.00,56.00,475.00,U7,10693,BNA,13342,MKE,12
1.00,56.00,478.00,S5,12953,LGA,11066,CMH,9
1.00,56.00,478.00,YX,12953,LGA,11066,CMH,9
1.00,56.00,481.00,EV,10397,ATL,14524,RIC,9
1.00,56.00,487.00,YX,13296,MHT,14524,RIC,5
1.00,56.00,491.00,OH (1),13930,ORD,13244,MEM,7
1.00,56.00,493.00,G4,11267,DAY,15502,UTM,4
1.00,56.00,493.00,G4,15502,UTM,11267,DAY,4
1.00,56.00,493.00,GL,13824,OFF,11109,COS,4
1.00,56.00,507.00,DL,14107,PHX,14869,SLC,6
1.00,56.00,512.00,OH (1),13244,MEM,11057,CLT,10
1.00,56.00,526.00,09Q,10397,ATL,14122,PIT,7
1.00,56.00,528.00,EV,10397,ATL,10874,CAK,8
1.00,56.00,528.00,EV,10874,CAK,10397,ATL,9
1.00,56.00,533.00,EV,12264,IAD,10397,ATL,12
1.00,56.00,538.00,EV,13244,MEM,13871,OMA,6
1.00,56.00,542.00,SLQ,11193,CVG,10158,ACY,2
1.00,56.00,545.00,G7,12451,JAX,14524,RIC,5
1.00,56.00,547.00,DL,10397,ATL,11278,DCA,5
1.00,56.00,548.00,G4,13871,OMA,15502,UTM,1
1.00,56.00,554.00,OH (1),10397,ATL,11042,CLE,5
1.00,56.00,563.00,9E,14783,SGF,10397,ATL,7
1.00,56.00,564.00,QX,14570,RNO,14747,SEA,8
1.00,56.00,569.00,CO,11618,EWR,11193,CVG,9
1.00,56.00,576.00,GL,10821,BWI,10397,ATL,6
1.00,56.00,576.00,XJ,13244,MEM,12451,JAX,1
1.00,56.00,577.00,MQ,13930,ORD,11996,GSP,7
1.00,56.00,577.00,OH,11057,CLT,11973,GPT,5
1.00,56.00,581.00,09Q,10397,ATL,11697,FLL,5
1.00,56.00,581.00,GL,10397,ATL,11697,FLL,8
1.00,56.00,589.00,OO,15919,XNA,10397,ATL,2
1.00,56.00,596.00,XJ,13487,MSP,11193,CVG,5
1.00,56.00,601.00,WN,10279,AMA,14107,PHX,3
1.00,56.00,609.00,U7,15356,TTN,14696,SBN,5
1.00,56.00,619.00,MQ,10397,ATL,13230,MDT,12
1.00,56.00,631.00,AA,15412,TYS,11618,EWR,12
1.00,56.00,633.00,CO,13341,MKC,14275,PTK,4
1.00,56.00,641.00,AA,11057,CLT,12992,LIT,12
1.00,56.00,644.00,DL,11721,FNT,10397,ATL,9
1.00,56.00,646.00,09Q,14107,PHX,13796,OAK,9
1.00,56.00,651.00,OH (1),11433,DTW,13871,OMA,6
1.00,56.00,654.00,S5,13930,ORD,10135,ABE,2
1.00,56.00,659.00,OO,14457,RAP,10713,BOI,11
1.00,56.00,661.00,OH (1),10529,BDL,11193,CVG,8
1.00,56.00,668.00,CP (2),14321,PWM,11433,DTW,8
1.00,56.00,673.00,SY,11719,FNL,13487,MSP,1
1.00,56.00,673.00,SY,13487,MSP,11719,FNL,10
1.00,56.00,675.00,YX,14100,PHL,10693,BNA,3
1.00,56.00,689.00,DL,12266,IAH,10397,ATL,12
1.00,56.00,690.00,U7,13342,MKE,14100,PHL,1
1.00,56.00,692.00,EV,10397,ATL,13198,MCI,2
1.00,56.00,695.00,OO,14107,PHX,12280,IDA,12
1.00,56.00,696.00,DL,10397,ATL,12191,HOU,8
1.00,56.00,696.00,WN,14831,SJC,14747,SEA,2
1.00,56.00,700.00,DL,13244,MEM,13487,MSP,3
1.00,56.00,710.00,G4,15502,UTM,12323,ILM,1
1.00,56.00,710.00,G4,15502,UTM,12323,ILM,8
1.00,56.00,716.00,OO,10372,ASE,15919,XNA,2
1.00,56.00,718.00,S5,11003,CID,11109,COS,5
1.00,56.00,719.00,YV,11618,EWR,13930,ORD,12
1.00,56.00,723.00,YV,10257,ALB,13930,ORD,2
1.00,56.00,733.00,DL,13930,ORD,12953,LGA,8
1.00,56.00,740.00,CP (2),13930,ORD,12478,JFK,6
1.00,56.00,745.00,GL,11618,EWR,10397,ATL,8
1.00,56.00,748.00,OO,10620,BIL,13487,MSP,7
1.00,56.00,752.00,DL,11193,CVG,10721,BOS,10
1.00,56.00,756.00,WN,12339,IND,11259,DAL,2
1.00,56.00,762.00,S5,11298,DFW,12339,IND,11
1.00,56.00,770.00,DL,11292,DEN,15016,STL,4
1.00,56.00,772.00,AA,11298,DFW,15412,TYS,12
1.00,56.00,779.00,CO,12266,IAH,14112,PIE,5
1.00,56.00,780.00,OO,13930,ORD,14457,RAP,11
1.00,56.00,783.00,CP (2),14576,ROC,13487,MSP,11
1.00,56.00,787.00,AS,14256,PSG,14747,SEA,7
1.00,56.00,787.00,XJ,13244,MEM,10821,BWI,9
1.00,56.00,790.00,AMQ,13964,OTH,10620,BIL,5
1.00,56.00,793.00,OH (1),15096,SYR,10397,ATL,11
1.00,56.00,797.00,CO,13232,MDW,11298,DFW,5
1.00,56.00,803.00,GL,11109,COS,10676,BLV,4
1.00,56.00,812.00,EV,11193,CVG,11298,DFW,6
1.00,56.00,817.00,CO,12451,JAX,12266,IAH,2
1.00,56.00,821.00,EV,13871,OMA,10397,ATL,5
1.00,56.00,824.00,SY,14113,PIH,11898,GFK,1
1.00,56.00,862.00,OO,12892,LAX,11292,DEN,3
1.00,56.00,862.00,UA,12266,IAH,11292,DEN,10
1.00,56.00,866.00,AS,14747,SEA,12889,LAS,11
1.00,56.00,866.00,OH (1),10599,BHM,12953,LGA,11
1.00,56.00,868.00,AA,14107,PHX,11298,DFW,5
1.00,56.00,872.00,US,14107,PHX,10423,AUS,3
1.00,56.00,883.00,OO,11292,DEN,10408,ATW,9
1.00,56.00,888.00,OO,11292,DEN,13930,ORD,7
1.00,56.00,890.00,S5,12264,IAD,14635,RSW,9
1.00,56.00,906.00,G7,13495,MSY,14524,RIC,9
1.00,56.00,908.00,DL,13487,MSP,12264,IAD,2
1.00,56.00,908.00,SY,14689,SBA,14747,SEA,6
1.00,56.00,911.00,MQ,13930,ORD,11109,COS,12
1.00,56.00,936.00,CO,13487,MSP,10821,BWI,5
1.00,56.00,942.00,09Q,10800,BUR,10559,BFI,5
1.00,56.00,955.00,OO,14869,SLC,11423,DSM,1
1.00,56.00,963.00,DL,13244,MEM,12953,LGA,2
1.00,56.00,967.00,CO,13198,MCI,10821,BWI,8
1.00,56.00,971.00,09Q,12954,LGB,10559,BFI,9
1.00,56.00,976.00,OO,11775,FSD,10713,BOI,12
1.00,56.00,977.00,G4,11618,EWR,15502,UTM,3
1.00,56.00,977.00,G4,15502,UTM,11618,EWR,3
1.00,56.00,978.00,AS,14908,SNA,14747,SEA,9
1.00,56.00,980.00,FCQ,10158,ACY,13422,MOB,6
1.00,56.00,980.00,SLQ,13422,MOB,10158,ACY,6
1.00,56.00,991.00,WN,14057,PDX,11292,DEN,1
1.00,56.00,1013.00,OO,13487,MSP,13486,MSO,6
1.00,56.00,1019.00,CO,14112,PIE,12953,LGA,5
1.00,56.00,1024.00,OO,14730,SDF,11292,DEN,11
1.00,56.00,1025.00,G4,10590,IFP,10666,BLI,2
1.00,56.00,1027.00,U5,15249,TLH,10529,BDL,6
1.00,56.00,1035.00,DL,14027,PBI,12953,LGA,1
1.00,56.00,1036.00,DL,13495,MSY,13230,MDT,2
1.00,56.00,1037.00,AMQ,14107,PHX,13871,OMA,6
1.00,56.00,1043.00,CO,14492,RDU,12266,IAH,9
1.00,56.00,1045.00,CP (2),13487,MSP,13931,ORF,11
1.00,56.00,1045.00,CP (2),13487,MSP,13931,ORF,12
1.00,56.00,1055.00,09Q,10559,BFI,14679,SAN,5
1.00,56.00,1073.00,AMQ,10620,BIL,13232,MDW,5
1.00,56.00,1085.00,G7,11267,DAY,11292,DEN,10
1.00,56.00,1085.00,OO,10423,AUS,14869,SLC,10
1.00,56.00,1105.00,GL,11697,FLL,10423,AUS,7
1.00,56.00,1111.00,DL,15304,TPA,10529,BDL,12
1.00,56.00,1128.00,FL,13204,MCO,12278,ICT,5
1.00,56.00,1131.00,DL,12191,HOU,14122,PIT,8
1.00,56.00,1139.00,CP (2),10721,BOS,13244,MEM,5
1.00,56.00,1148.00,OH (1),12953,LGA,13871,OMA,6
1.00,56.00,1167.00,S5,10397,ATL,14288,PUB,7
1.00,56.00,1182.00,GL,15304,TPA,13824,OFF,4
1.00,56.00,1201.00,AMQ,12264,IAD,12191,HOU,10
1.00,56.00,1204.00,WN,10257,ALB,11697,FLL,1
1.00,56.00,1205.00,DL,11298,DFW,14908,SNA,10
1.00,56.00,1210.00,YX,13871,OMA,13204,MCO,4
1.00,56.00,1243.00,AMQ,10800,BUR,11259,DAL,1
1.00,56.00,1243.00,AMQ,11259,DAL,10800,BUR,1
1.00,56.00,1254.00,CO,10721,BOS,13341,MKC,5
1.00,56.00,1254.00,CO,13341,MKC,10721,BOS,5
1.00,56.00,1261.00,OO,14869,SLC,13244,MEM,6
1.00,56.00,1307.00,CO,13487,MSP,14112,PIE,7
1.00,56.00,1312.00,09Q,14679,SAN,12191,HOU,5
1.00,56.00,1330.00,U7,13871,OMA,12892,LAX,6
1.00,56.00,1346.00,DL,14908,SNA,13341,MKC,5
1.00,56.00,1362.00,G7,12264,IAD,14683,SAT,12
1.00,56.00,1364.00,CO,11618,EWR,11259,DAL,9
1.00,56.00,1370.00,SI,15045,SUU,15211,TIK,6
1.00,56.00,1390.00,AMQ,12191,HOU,12892,LAX,10
1.00,56.00,1391.00,OH (1),11298,DFW,12478,JFK,7
1.00,56.00,1399.00,AS,14747,SEA,13487,MSP,11
1.00,56.00,1497.00,GL,10423,AUS,13796,OAK,7
1.00,56.00,1533.00,SI,14831,SJC,11423,DSM,4
1.00,56.00,1547.00,GL,14843,SJU,10397,ATL,7
1.00,56.00,1567.00,DL,13244,MEM,14679,SAN,3
1.00,56.00,1587.00,UA,14107,PHX,10397,ATL,4
1.00,56.00,1738.00,DL,13342,MKE,14679,SAN,5
1.00,56.00,1844.00,09Q,13796,OAK,13232,MDW,8
1.00,56.00,1849.00,09Q,13061,LRD,10559,BFI,8
1.00,56.00,1891.00,09Q,14679,SAN,10397,ATL,7
1.00,56.00,1901.00,G4,14122,PIT,10590,IFP,4
1.00,56.00,1958.00,AMQ,12448,JAN,14057,PDX,5
1.00,56.00,2020.00,CO,11042,CLE,10559,BFI,9
1.00,56.00,2043.00,CO,12954,LGB,11042,CLE,9
1.00,56.00,2106.00,09Q,14122,PIT,14679,SAN,7
1.00,56.00,2106.00,09Q,14679,SAN,14122,PIT,6
1.00,56.00,2268.00,CO,11697,FLL,14679,SAN,4
1.00,56.00,2340.00,GL,10800,BUR,13303,MIA,4
1.00,56.00,2449.00,DL,14908,SNA,12953,LGA,7
1.00,56.00,2475.00,DL,12892,LAX,12478,JFK,7
1.00,56.00,2918.00,AA,12173,HNL,14107,PHX,5
1.00,57.00,0.00,S5,11278,DCA,11278,DCA,9
1.00,57.00,0.00,S5,13930,ORD,13930,ORD,1
1.00,57.00,0.00,YX,14685,SAV,14685,SAV,2
1.00,57.00,47.00,EV,13204,MCO,13360,MLB,6
1.00,57.00,75.00,FCQ,14524,RIC,13931,ORF,7
1.00,57.00,75.00,G4,14524,RIC,13931,ORF,8
1.00,57.00,76.00,G4,14492,RDU,12390,ISO,9
1.00,57.00,82.00,DL,10135,ABE,12953,LGA,8
1.00,57.00,87.00,OH (1),10135,ABE,12478,JFK,7
1.00,57.00,91.00,YX,10721,BOS,10529,BDL,4
1.00,57.00,95.00,SLQ,10868,CAE,10994,CHS,11
1.00,57.00,95.00,SLQ,10994,CHS,10868,CAE,11
1.00,57.00,100.00,SLQ,15323,TRI,15412,TYS,8
1.00,57.00,106.00,QX,14057,PDX,11603,EUG,10
1.00,57.00,113.00,S5,14960,SPS,11298,DFW,9
1.00,57.00,116.00,CP (2),11193,CVG,11066,CMH,6
1.00,57.00,120.00,DL,11986,GRR,11433,DTW,10
1.00,57.00,120.00,XJ,11433,DTW,11986,GRR,2
1.00,57.00,122.00,0JQ,12323,ILM,14492,RDU,5
1.00,57.00,123.00,AS,12523,JNU,14256,PSG,12
1.00,57.00,130.00,G4,14696,SBN,15295,TOL,8
1.00,57.00,130.00,MQ,14492,RDU,11057,CLT,12
1.00,57.00,130.00,UA,11057,CLT,14492,RDU,7
1.00,57.00,132.00,G4,11337,DLH,12343,INL,10
1.00,57.00,132.00,XP,13264,MFR,14487,RDD,5
1.00,57.00,132.00,XP,14487,RDD,13264,MFR,5
1.00,57.00,136.00,SLQ,14761,SFB,14082,PGD,1
1.00,57.00,137.00,MQ,11986,GRR,13930,ORD,10
1.00,57.00,139.00,MQ,14492,RDU,14524,RIC,8
1.00,57.00,144.00,DL,14307,PVD,12478,JFK,9
1.00,57.00,147.00,9E,13277,MGM,10397,ATL,3
1.00,57.00,152.00,MQ,13198,MCI,13871,OMA,6
1.00,57.00,159.00,XP,10558,BFF,12899,LBF,7
1.00,57.00,159.00,XP,12899,LBF,10558,BFF,7
1.00,57.00,171.00,EV,11308,DHN,10397,ATL,6
1.00,57.00,173.00,YV,11193,CVG,11146,CRW,6
1.00,57.00,174.00,SY,13487,MSP,12129,HIB,9
1.00,57.00,175.00,DL,13851,OKC,11298,DFW,7
1.00,57.00,185.00,DL,12953,LGA,10721,BOS,8
1.00,57.00,187.00,XP,11637,FAR,10627,BIS,10
1.00,57.00,189.00,G4,10590,IFP,13891,ONT,3
1.00,57.00,191.00,CO,12266,IAH,14683,SAT,2
1.00,57.00,201.00,CP (2),11433,DTW,14122,PIT,8
1.00,57.00,201.00,XJ,11433,DTW,14122,PIT,6
1.00,57.00,212.00,SY,11274,DBQ,13487,MSP,2
1.00,57.00,213.00,DL,12264,IAD,11618,EWR,12
1.00,57.00,213.00,YX,11057,CLT,14685,SAV,7
1.00,57.00,214.00,DL,10693,BNA,10397,ATL,8
1.00,57.00,214.00,EV,10397,ATL,10693,BNA,8
1.00,57.00,214.00,EV,10693,BNA,10397,ATL,11
1.00,57.00,215.00,S5,14685,SAV,10397,ATL,10
1.00,57.00,221.00,OH,11057,CLT,11617,EWN,12
1.00,57.00,223.00,EV,15249,TLH,10397,ATL,10
1.00,57.00,224.00,U7,14492,RDU,12264,IAD,5
1.00,57.00,227.00,EV,10397,ATL,11057,CLT,9
1.00,57.00,227.00,EV,11057,CLT,10397,ATL,9
1.00,57.00,227.00,EV,15323,TRI,10397,ATL,9
1.00,57.00,227.00,YV,10397,ATL,11057,CLT,8
1.00,57.00,228.00,DL,13485,MSN,13487,MSP,12
1.00,57.00,229.00,OH (1),11433,DTW,11193,CVG,4
1.00,57.00,237.00,WN,13198,MCI,15016,STL,1
1.00,57.00,238.00,FL,13342,MKE,12339,IND,1
1.00,57.00,240.00,DL,11433,DTW,10792,BUF,6
1.00,57.00,250.00,QX,10713,BOI,14489,RDM,9
1.00,57.00,253.00,DL,14122,PIT,10135,ABE,8
1.00,57.00,256.00,DL,12889,LAS,14107,PHX,10
1.00,57.00,256.00,EV,11193,CVG,14122,PIT,11
1.00,57.00,258.00,UA,15016,STL,13930,ORD,8
1.00,57.00,258.00,UA,15016,STL,13930,ORD,8
1.00,57.00,264.00,UA,11193,CVG,13930,ORD,8
1.00,57.00,265.00,G4,10135,ABE,11577,ERI,2
1.00,57.00,267.00,AA,14100,PHL,14122,PIT,1
1.00,57.00,274.00,SY,13367,MLI,13487,MSP,3
1.00,57.00,280.00,G4,15016,STL,15502,UTM,10
1.00,57.00,280.00,G4,15502,UTM,15016,STL,10
1.00,57.00,281.00,GL,10821,BWI,10792,BUF,3
1.00,57.00,288.00,B6,12478,JFK,14524,RIC,2
1.00,57.00,291.00,WN,10713,BOI,14869,SLC,3
1.00,57.00,296.00,DL,11433,DTW,12945,LEX,10
1.00,57.00,296.00,MQ,13930,ORD,11066,CMH,12
1.00,57.00,297.00,SY,13487,MSP,13342,MKE,1
1.00,57.00,304.00,DL,14107,PHX,14679,SAN,5
1.00,57.00,307.00,OH (1),11193,CVG,15016,STL,6
1.00,57.00,307.00,OH (1),15016,STL,11193,CVG,3
1.00,57.00,317.00,EV,10397,ATL,13577,MYR,8
1.00,57.00,321.00,EV,10397,ATL,14730,SDF,6
1.00,57.00,328.00,SLQ,10158,ACY,14574,ROA,12
1.00,57.00,335.00,GL,12953,LGA,14122,PIT,11
1.00,57.00,335.00,WN,12953,LGA,14122,PIT,3
1.00,57.00,336.00,U5,14100,PHL,14492,RDU,5
1.00,57.00,337.00,GL,12892,LAX,13796,OAK,1
1.00,57.00,337.00,GL,13796,OAK,12892,LAX,1
1.00,57.00,340.00,OH (1),14122,PIT,12478,JFK,5
1.00,57.00,346.00,DL,15016,STL,12217,HSV,7
1.00,57.00,349.00,CO,13487,MSP,13232,MDW,9
1.00,57.00,349.00,OO,13264,MFR,14831,SJC,2
1.00,57.00,352.00,EV,10397,ATL,11973,GPT,11
1.00,57.00,368.00,OO,14869,SLC,12889,LAS,8
1.00,57.00,390.00,YX,11292,DEN,14869,SLC,2
1.00,57.00,394.00,G4,10590,IFP,13424,MOD,6
1.00,57.00,395.00,CO,12266,IAH,13851,OKC,12
1.00,57.00,399.00,G4,14814,SHV,14842,SJT,7
1.00,57.00,403.00,EV,10397,ATL,13204,MCO,6
1.00,57.00,403.00,MQ,13930,ORD,13198,MCI,6
1.00,57.00,404.00,DL,13232,MDW,13341,MKC,4
1.00,57.00,406.00,L3,12441,JAC,11292,DEN,7
1.00,57.00,409.00,YV,10693,BNA,13930,ORD,11
1.00,57.00,410.00,OO,14869,SLC,11109,COS,12
1.00,57.00,412.00,AA,14122,PIT,13930,ORD,1
1.00,57.00,413.00,US,11057,CLT,13230,MDT,12
1.00,57.00,422.00,DL,11697,FLL,14685,SAV,6
1.00,57.00,428.00,YX,14307,PVD,14524,RIC,6
1.00,57.00,429.00,CO,12266,IAH,15370,TUL,12
1.00,57.00,430.00,UA,10821,BWI,11193,CVG,8
1.00,57.00,430.00,YX,11042,CLE,11057,CLT,9
1.00,57.00,431.00,DL,14122,PIT,13342,MKE,8
1.00,57.00,432.00,EV,10397,ATL,11267,DAY,11
1.00,57.00,438.00,U7,13341,MKC,13342,MKE,11
1.00,57.00,438.00,U7,13342,MKE,13341,MKC,11
1.00,57.00,445.00,G4,10431,AVL,15502,UTM,5
1.00,57.00,445.00,QX,11884,GEG,10620,BIL,2
1.00,57.00,446.00,FL,10397,ATL,11066,CMH,1
1.00,57.00,449.00,DL,13487,MSP,15016,STL,11
1.00,57.00,453.00,OH (1),11433,DTW,14100,PHL,6
